ID,Années,Mois,Jours,Start Date,End Date,Duration (Days),Pays,Région,Cercle,Commune,Quartier/Villages,#Ménages touchés,#Personnes affectées,#Ménages sinistrées,#Personnes sinistrées,#Personnes blessées,Personnes déplacées,#Personnes décedées,Sum personnes affectées,#Maisons endommagées,#Maisons detruites,#Ecole endommagées,#Ecole occupées,#Points d'eau endommagés,#Latrines détruites,# Magasins effondres,Vivres (T),Superficie Cultures (ha),Betails,Volailles,Sum maisons et services affectées,Hauteur pluie (mm),Autres dégâts,Alimentaires,Abris,Kits WASH,NFI,Autres réponses,Sum réponse,Organisations ayant apporté d'assistance,Besoins Non couverts,Column1,Source,Document initial,Tab document initial,Event Duration,Unnamed: 0,region (adm1),cercle (adm2),commune (adm3),year,month,date,source2,damage_livelihood,damage_general_local_curreny,people_affected,people_dead,houses_affected
,,,,04/07/2007,04/07/2007,,,MOPTI,BANDIAGAR,DANDOLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,152,MOPTI,BANDIAGAR,DANDOLI,2007,7,04/07/2007,Desinventar 26/8/2019,0,0,0,0,1
,,,,04/07/2007,04/07/2007,,,MOPTI,BANDIAGAR,DOUCOUMBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,153,MOPTI,BANDIAGAR,DOUCOUMBO,2007,7,04/07/2007,Desinventar 26/8/2019,0,0,96,0,74
,,,,04/07/2007,04/07/2007,,,MOPTI,BANDIAGAR,BANDIAGAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,154,MOPTI,BANDIAGAR,BANDIAGAR,2007,7,04/07/2007,Desinventar 26/8/2019,0,0,1697,1,349
,,,,01/07/2007,01/07/2007,,,SIKASSO,YOROSSO,YOROSSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,148,SIKASSO,YOROSSO,YOROSSO,2007,7,01/07/2007,Desinventar 26/8/2019,0,0,0,0,0
180,2007,Juin et Octobre,3 Juin et 10 Octobre,03/06/2007,17/06/2007,129,Mali,SEGOU,,,,,42000,,,,,,42000,,,,,,,,,,,,0,,,,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
180,2007,Juin et Octobre,3 Juin et 10 Octobre,03/06/2007,17/06/2007,129,Mali,KAYES,,,,,42000,,,,,,42000,,,,,,,,,,,,0,,,,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
180,2007,Juin et Octobre,3 Juin et 10 Octobre,03/06/2007,17/06/2007,129,Mali,SIKASSO,,,,,42000,,,,,,42000,,,,,,,,,,,,0,,,,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
180,2007,Juin et Octobre,3 Juin et 10 Octobre,03/06/2007,17/06/2007,129,Mali,KOULIKORO,,,,,42000,,,,,,42000,,,,,,,,,,,,0,,,,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
180,2007,Juin et Octobre,3 Juin et 10 Octobre,03/06/2007,17/06/2007,129,Mali,GAO,,,,,42000,,,,,,42000,,,,,,,,,,,,0,,,,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
180,2007,Juin et Octobre,3 Juin et 10 Octobre,03/06/2007,17/06/2007,129,Mali,MOPTI,,,,,42000,,,,,,42000,,,,,,,,,,,,0,,,,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
,,,,20/04/2007,20/04/2007,,,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,147,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,2007,4,20/04/2007,Desinventar 26/8/2019,0,0,4,0,0
,,,,04/04/2007,04/04/2007,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,145,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2007,3,04/04/2007,Desinventar 26/8/2019,0,0,4,0,0
,,,,26/02/2007,26/02/2007,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,143,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2007,2,26/02/2007,Desinventar 26/8/2019,0,0,4,0,0
,,,,22/01/2007,22/01/2007,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,141,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2007,1,22/01/2007,Desinventar 26/8/2019,0,0,3,0,0
,,,,31/08/2006,31/08/2006,,,SIKASSO,YOROSSO,KOURY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,140,SIKASSO,YOROSSO,KOURY,2006,8,31/08/2006,Desinventar 26/8/2019,0,0,480,0,0
,,,,27/08/2006,27/08/2006,,,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,139,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,2006,8,27/08/2006,Desinventar 26/8/2019,0,0,161,0,16
,,,,24/08/2006,24/08/2006,,,MOPTI,DJENNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,138,MOPTI,DJENNE,,2006,8,24/08/2006,Desinventar 26/8/2019,0,0,110,0,18
,,,,23/08/2006,23/08/2006,,,SEGOU,MACINA,MATOMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,135,SEGOU,MACINA,MATOMO,2006,8,23/08/2006,Desinventar 26/8/2019,0,0,140,0,39
,,,,23/08/2006,23/08/2006,,,SEGOU,MACINA,SOULEYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,136,SEGOU,MACINA,SOULEYE,2006,8,23/08/2006,Desinventar 26/8/2019,0,0,80,0,17
,,,,23/08/2006,23/08/2006,,,MOPTI,DJENNE,FEMAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,137,MOPTI,DJENNE,FEMAYE,2006,8,23/08/2006,Desinventar 26/8/2019,0,0,420,0,39
,,,,11/08/2006,11/08/2006,,,SEGOU,BLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,133,SEGOU,BLA,,2006,8,11/08/2006,Desinventar 26/8/2019,0,0,112,0,0
,,,,11/08/2006,11/08/2006,,,SEGOU,NIONO,MARIKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,134,SEGOU,NIONO,MARIKO,2006,8,11/08/2006,Desinventar 26/8/2019,0,0,231,0,159
,,,,09/08/2006,09/08/2006,,,MOPTI,DOUENTZA,DOUENTZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,131,MOPTI,DOUENTZA,DOUENTZA,2006,8,09/08/2006,Desinventar 26/8/2019,0,0,880,0,0
,,,,09/08/2006,09/08/2006,,,SIKASSO,KOUTIALA,KOUTIALA-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,132,SIKASSO,KOUTIALA,KOUTIALA-,2006,8,09/08/2006,Desinventar 26/8/2019,0,0,330,1,888
,,,,08/08/2006,08/08/2006,,,SEGOU,SAN,KARABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,130,SEGOU,SAN,KARABA,2006,8,08/08/2006,Desinventar 26/8/2019,0,0,270,3,27
183,2006,Aout et Octobre,3 Aout et 11 Octobre,03/08/2006,17/08/2006,69,Mali,SIKASSO,,,,,1000,,,,,1,1001,,,,,,,,,,,,0,,1000 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
183,2006,Aout et Octobre,3 Aout et 11 Octobre,03/08/2006,17/08/2006,69,Mali,GAO,,,,,1000,,,,,1,1001,,,,,,,,,,,,0,,1000 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
,,,,29/07/2006,29/07/2006,,,GAO,ANSONGO,BARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,129,GAO,ANSONGO,BARA,2006,7,29/07/2006,Desinventar 26/8/2019,0,0,415,0,22
186,2005,9,21 Septembre et 27  Septembre,21/09/2005,27/09/2005,6,Mali,KAYES,KAYES,,,,1735,,,,,,1735,,,,,,,,,,,,0,,1735 Sans abri,,,,,,0,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",6,,,,,,,,,,,,,
,,,,18/08/2005,18/08/2005,,,KOULIKORO,KATI,KALABANCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,128,KOULIKORO,KATI,KALABANCO,2005,8,18/08/2005,Desinventar 26/8/2019,0,0,0,7,0
185,2005,6,6,06/06/2005,07/06/2005,1,Mali,GAO,ANSONGO,,"Ansongo, Ouatagouna, Talataye ",,125,,,,,,125,,,,,,,,,,,,0,,125 Sans abri,,,,,,0,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
,,,,15/08/2004,15/08/2004,,,SEGOU,SEGOU,MARKALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,117,SEGOU,SEGOU,MARKALA,2004,8,15/08/2004,Desinventar 26/8/2019,0,0,0,0,0
,,,,15/08/2004,15/08/2004,,,KAYES,YELIMANE,GORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,KAYES,YELIMANE,,2004,8,15/08/2004,Desinventar 26/8/2019,0,0,0,0,28
,,,,15/08/2004,15/08/2004,,,KAYES,YELIMANE,SOUMPOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,KAYES,YELIMANE,SOUMPOU,2004,8,15/08/2004,Desinventar 26/8/2019,0,0,0,0,12
,,,,15/08/2004,15/08/2004,,,KAYES,YELIMANE,DIAFOUNOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,122,KAYES,YELIMANE,DIAFOUNOU,2004,8,15/08/2004,Desinventar 26/8/2019,0,0,0,0,0
,,,,15/08/2004,15/08/2004,,,KAYES,KAYES,GOUMERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,KAYES,KAYES,GOUMERA,2004,8,15/08/2004,Desinventar 26/8/2019,0,0,0,0,0
,,,,15/08/2004,15/08/2004,,,MOPTI,DOUENTZA,DOUENTZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,124,MOPTI,DOUENTZA,DOUENTZA,2004,8,15/08/2004,Desinventar 26/8/2019,0,0,0,0,0
,,,,15/08/2004,15/08/2004,,,KIDAL,KIDAL,KIDAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,126,KIDAL,KIDAL,KIDAL,2004,8,15/08/2004,Desinventar 26/8/2019,0,0,0,0,7
,,,,15/08/2004,15/08/2004,,,KAYES,NIORO,NIORO-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,127,KAYES,NIORO,NIORO-COM,2004,8,15/08/2004,Desinventar 26/8/2019,0,0,1,1,1
,,,,12/06/2004,12/06/2004,,,KOULIKORO,NARA,FALLOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,KOULIKORO,NARA,FALLOU,2004,6,12/06/2004,Desinventar 26/8/2019,0,0,0,0,12
,,,,01/06/2004,01/06/2004,,,TOMBOUCTO,GOUNDAM,ADARMALAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115,TOMBOUCTO,GOUNDAM,ADARMALAN,2004,6,01/06/2004,Desinventar 26/8/2019,0,0,2283,0,0
,,,,31/01/2004,31/01/2004,,,KAYES,KAYES,GOUMERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,114,KAYES,KAYES,GOUMERA,2004,1,31/01/2004,Desinventar 26/8/2019,0,0,0,0,41
189,2003,9,10,10/09/2003,11/09/2003,1,Mali,,,,,,,,,,,2,2,,,,,,,,,,,,0,,,,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
,,,,09/09/2003,09/09/2003,,,MOPTI,MOPTI,MOPTI-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,113,MOPTI,MOPTI,MOPTI-COM,2003,9,09/09/2003,Desinventar 26/8/2019,0,0,6,2,15
,,,,24/08/2003,24/08/2003,,,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,2003,8,24/08/2003,Desinventar 26/8/2019,0,0,1335,2,182
,,,,17/08/2003,17/08/2003,,,MOPTI,DJENNE,MADIAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,111,MOPTI,DJENNE,MADIAMA,2003,8,17/08/2003,Desinventar 26/8/2019,0,0,190,0,46
190,2003,8 ET 10,10 aout et 19 octobre,10/08/2003,24/08/2003,70,Mali,TOMBOUCTOU,,,,,10000,,,,,,10000,,,,,,,,,,,,0,,10000 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
190,2003,8 ET 10,10 aout et 19 octobre,10/08/2003,24/08/2003,70,Mali,GAO,,,,,10000,,,,,,10000,,,,,,,,,,,,0,,10000 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
190,2003,8 ET 10,10 aout et 19 octobre,10/08/2003,24/08/2003,70,Mali,MOPTI,,,,,10000,,,,,,10000,,,,,,,,,,,,0,,10000 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
190,2003,8 ET 10,10 aout et 19 octobre,10/08/2003,24/08/2003,70,Mali,SEGOU,,,,,10000,,,,,,10000,,,,,,,,,,,,0,,10000 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
190,2003,8 ET 10,10 aout et 19 octobre,10/08/2003,24/08/2003,70,Mali,KOULIKORO,,,,,10000,,,,,,10000,,,,,,,,,,,,0,,10000 Sans abri,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
,,,,10/08/2003,10/08/2003,,,SEGOU,TOMINIAN,TOMINIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,110,SEGOU,TOMINIAN,TOMINIAN,2003,8,10/08/2003,Desinventar 26/8/2019,0,0,0,0,1992
,,,,07/08/2003,07/08/2003,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,109,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2003,8,07/08/2003,Desinventar 26/8/2019,0,0,0,1,0
,,,,01/08/2003,01/08/2003,,,KOULIKORO,NARA,NARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,108,KOULIKORO,NARA,NARA,2003,8,01/08/2003,Desinventar 26/8/2019,0,0,12954,0,0
,,,,17/07/2003,17/07/2003,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,107,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2003,7,17/07/2003,Desinventar 26/8/2019,0,0,0,0,95
,,,,28/08/2002,28/08/2002,,,TOMBOUCTO,GOUNDAM,GOUNDAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,106,TOMBOUCTO,GOUNDAM,GOUNDAM,2002,8,28/08/2002,Desinventar 26/8/2019,0,0,0,0,0
,,,,08/08/2002,08/08/2002,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2002,8,08/08/2002,Desinventar 26/8/2019,0,0,5,1,0
193,2002,7,26 Juillet et 27 Juillet,26/07/2002,27/07/2002,1,Mali,TOMBOUCTOU,,,"Goundam, Tombouctou , Gao, Bamako ",,"
2300 
",,,,,2,2,,,,,,,,,,,,0,,,,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
193,2002,7,26 Juillet et 27 Juillet,26/07/2002,27/07/2002,1,Mali,GAO,,,"Goundam, Tombouctou , Gao, Bamako ",,"
2300 
",,,,,2,2,,,,,,,,,,,,0,,,,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
193,2002,7,26 Juillet et 27 Juillet,26/07/2002,27/07/2002,1,Mali,BAMAKO,,,"Goundam, Tombouctou , Gao, Bamako ",,"
2300 
",,,,,2,2,,,,,,,,,,,,0,,,,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
192,2002,7,25 Juillet et 27 Juillet,25/07/2002,27/07/2002,2,Mali,TOMBOUCTOU,,,"Goundam, Tombouctou , Gao, Bamako ",,22519,,,,,2,22521,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",2,,,,,,,,,,,,,
192,2002,7,25 Juillet et 27 Juillet,25/07/2002,27/07/2002,2,Mali,GAO,,,"Goundam, Tombouctou , Gao, Bamako ",,22519,,,,,2,22521,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",2,,,,,,,,,,,,,
192,2002,7,25 Juillet et 27 Juillet,25/07/2002,27/07/2002,2,Mali,BAMAKO,,,"Goundam, Tombouctou , Gao, Bamako ",,22519,,,,,2,22521,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",2,,,,,,,,,,,,,
196,2001,9,17,17/09/2001,18/09/2001,1,Mali,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,CatNat,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
195,2001,Aout et Octobre,18 Aout et 9 Octobre,18/08/2001,01/09/2001,52,Mali,SIKASSO,,,,,3500,,,,,2,3502,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
195,2001,Aout et Octobre,18 Aout et 9 Octobre,18/08/2001,01/09/2001,52,Mali,KIDAL,,,,,3500,,,,,2,3502,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
195,2001,Aout et Octobre,18 Aout et 9 Octobre,18/08/2001,01/09/2001,52,Mali,MOPTI,,,,,3500,,,,,2,3502,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
195,2001,Aout et Octobre,18 Aout et 9 Octobre,18/08/2001,01/09/2001,52,Mali,KOULIKORO,,,,,3500,,,,,2,3502,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
195,2001,Aout et Octobre,18 Aout et 9 Octobre,18/08/2001,01/09/2001,52,Mali,BAMAKO,,,,,3500,,,,,2,3502,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
195,2001,Aout et Octobre,18 Aout et 9 Octobre,18/08/2001,01/09/2001,52,Mali,SEGOU,,,,,3500,,,,,2,3502,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
,,,,27/07/2001,27/07/2001,,,MOPTI,MOPTI,SIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104,MOPTI,MOPTI,SIO,2001,7,27/07/2001,Desinventar 26/8/2019,0,0,1000,0,629
,,,,16/07/2001,16/07/2001,,,MOPTI,MOPTI,KONNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,103,MOPTI,MOPTI,KONNA,2001,7,16/07/2001,Desinventar 26/8/2019,0,0,1180,0,560
,,,,01/06/2001,01/06/2001,,,TOMBOUCTO,GOURMA-RH,SERERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,102,TOMBOUCTO,GOURMA-RH,SERERE,2001,6,01/06/2001,Desinventar 26/8/2019,0,0,6490,0,0
197,2000,8,25,25/08/2000,26/08/2000,1,Mali,KIDAL,ABEIBARA,,Abeibara ,,,,,,,15,15,,,,,,,,,,,,0,,,,,,,,0,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
,,,,22/09/1999,22/09/1999,,,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,101,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,1999,9,22/09/1999,Desinventar 26/8/2019,0,0,0,2,118
,,,,18/09/1999,18/09/1999,,,SIKASSO,YANFOLILA,WASSOULOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,SIKASSO,YANFOLILA,WASSOULOU,1999,9,18/09/1999,Desinventar 26/8/2019,0,0,478,0,735
,,,,23/08/1999,23/08/1999,,,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,1999,8,23/08/1999,Desinventar 26/8/2019,0,0,229,1,62
,,,,22/08/1999,22/08/1999,,,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,1999,8,22/08/1999,Desinventar 26/8/2019,0,0,0,0,0
,,,,22/08/1999,22/08/1999,,,TOMBOUCTO,GOURMA-RH,BAMBARA-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,TOMBOUCTO,GOURMA-RH,BAMBARA-M,1999,8,22/08/1999,Desinventar 26/8/2019,0,0,0,0,10
,,,,21/08/1999,21/08/1999,,,TOMBOUCTO,GOUNDAM,BINTAGOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,79,TOMBOUCTO,GOUNDAM,BINTAGOUN,1999,8,21/08/1999,Desinventar 26/8/2019,0,0,2050,0,362
,,,,21/08/1999,21/08/1999,,,TOMBOUCTO,GOUNDAM,TONKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80,TOMBOUCTO,GOUNDAM,TONKA,1999,8,21/08/1999,Desinventar 26/8/2019,0,0,112,0,15
,,,,21/08/1999,21/08/1999,,,TOMBOUCTO,GOUNDAM,GOUNDAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,81,TOMBOUCTO,GOUNDAM,GOUNDAM,1999,8,21/08/1999,Desinventar 26/8/2019,0,0,150,0,25
,,,,21/08/1999,21/08/1999,,,TOMBOUCTO,NIAFUNKE,LERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,82,TOMBOUCTO,NIAFUNKE,LERE,1999,8,21/08/1999,Desinventar 26/8/2019,0,0,0,0,0
,,,,21/08/1999,21/08/1999,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,DISTRICT BAMAKO ,DISTRICT,DISTRICT,1999,8,21/08/1999,Desinventar 26/8/2019,0,0,270,0,46
,,,,21/08/1999,21/08/1999,,,TOMBOUCTO,GOUNDAM,TILEMSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84,TOMBOUCTO,GOUNDAM,TILEMSI,1999,8,21/08/1999,Desinventar 26/8/2019,0,0,276,0,16
,,,,21/08/1999,21/08/1999,,,TOMBOUCTO,NIAFUNKE,SOUBOUNDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,TOMBOUCTO,NIAFUNKE,SOUBOUNDO,1999,8,21/08/1999,Desinventar 26/8/2019,0,0,0,0,5
,,,,21/08/1999,21/08/1999,,,TOMBOUCTO,GOURMA-RH,GOSSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,86,TOMBOUCTO,GOURMA-RH,GOSSI,1999,8,21/08/1999,Desinventar 26/8/2019,0,0,0,0,4
,,,,21/08/1999,21/08/1999,,,TOMBOUCTO,DIRE,DIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87,TOMBOUCTO,DIRE,DIRE,1999,8,21/08/1999,Desinventar 26/8/2019,0,0,0,0,3
,,,,21/08/1999,21/08/1999,,,TOMBOUCTO,NIAFUNKE,FITOUNGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,TOMBOUCTO,NIAFUNKE,FITOUNGA,1999,8,21/08/1999,Desinventar 26/8/2019,0,0,10,0,0
,,,,20/08/1999,20/08/1999,,,MOPTI,DOUENTZA,DOUENTZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,MOPTI,DOUENTZA,DOUENTZA,1999,8,20/08/1999,Desinventar 26/8/2019,0,0,0,0,9
,,,,20/08/1999,20/08/1999,,,KOULIKORO,KATI,OUELESSEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,KOULIKORO,KATI,OUELESSEB,1999,8,20/08/1999,Desinventar 26/8/2019,0,0,0,0,12
,,,,20/08/1999,20/08/1999,,,SIKASSO,KOLONDIEB,KOLONDIEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,SIKASSO,KOLONDIEB,KOLONDIEB,1999,8,20/08/1999,Desinventar 26/8/2019,0,0,0,0,0
,,,,19/08/1999,19/08/1999,,,KOULIKORO,KANGABA,MINIDIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,KOULIKORO,KANGABA,MINIDIAN,1999,8,19/08/1999,Desinventar 26/8/2019,0,0,0,0,0
,,,,18/08/1999,18/08/1999,,,KOULIKORO,KANGABA,NOUGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,KOULIKORO,KANGABA,NOUGA,1999,8,18/08/1999,Desinventar 26/8/2019,0,0,0,0,0
,,,,18/08/1999,18/08/1999,,,SIKASSO,YANFOLILA,WASSOULOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,SIKASSO,YANFOLILA,WASSOULOU,1999,8,18/08/1999,Desinventar 26/8/2019,0,0,0,0,138
,,,,17/08/1999,17/08/1999,,,MOPTI,TENENKOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69,MOPTI,TENENKOU,,1999,8,17/08/1999,Desinventar 26/8/2019,0,0,250,0,0
,,,,17/08/1999,17/08/1999,,,KOULIKORO,KATI,SIBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,KOULIKORO,KATI,SIBY,1999,8,17/08/1999,Desinventar 26/8/2019,0,0,0,0,0
